method,profile,aux_var,partitioning,budget,run,theta_hat,theta_true,failures_obs,execution_time
SUPS,P0,TTC,none,100,8,0.03,0.11165048543689318,3,0.0016977787017822266
SUPS,P0,TTC,none,100,9,0.03,0.11165048543689318,3,0.0024585723876953125
SUPS,P0,TTC,none,100,10,0.03,0.11165048543689318,3,0.0018846988677978516
SUPS,P0,TTC,none,100,11,0.04,0.11165048543689318,4,0.001825571060180664
SUPS,P0,TTC,none,100,12,0.01,0.11165048543689318,1,0.0018262863159179688
SUPS,P0,TTC,none,100,13,0.0,0.11165048543689318,0,0.0017480850219726562
SUPS,P0,TTC,none,100,14,0.05,0.11165048543689318,5,0.001722097396850586
SUPS,P0,TTC,none,100,15,0.04,0.11165048543689318,4,0.0021381378173828125
SUPS,P0,TTC,none,100,16,0.04,0.11165048543689318,4,0.0021996498107910156
SUPS,P0,TTC,none,100,17,0.01,0.11165048543689318,1,0.0012927055358886719
SUPS,P0,TTC,none,100,18,0.0,0.11165048543689318,0,0.0013537406921386719
SUPS,P0,TTC,none,100,19,0.03,0.11165048543689318,3,0.0018231868743896484
SUPS,P0,TTC,none,100,20,0.02,0.11165048543689318,2,0.0019328594207763672
SUPS,P0,TTC,none,100,21,0.01,0.11165048543689318,1,0.0015988349914550781
SUPS,P0,TTC,none,100,22,0.03,0.11165048543689318,3,0.0016045570373535156
SUPS,P0,TTC,none,100,23,0.01,0.11165048543689318,1,0.0020754337310791016
SUPS,P0,TTC,none,100,24,0.01,0.11165048543689318,1,0.0020329952239990234
SUPS,P0,TTC,none,100,25,0.0,0.11165048543689318,0,0.0016391277313232422
SUPS,P0,TTC,none,100,26,0.08,0.11165048543689318,8,0.0017709732055664062
SUPS,P0,TTC,none,100,27,0.02,0.11165048543689318,2,0.0023956298828125
SUPS,P0,TTC,none,100,28,0.03,0.11165048543689318,3,0.0017542839050292969
SUPS,P0,TTC,none,100,29,0.03,0.11165048543689318,3,0.001840829849243164
SUPS,P0,TTC,none,100,30,0.03,0.11165048543689318,3,0.0019893646240234375
SUPS,P0,TTC,none,200,1,0.015,0.11165048543689318,3,0.0024483203887939453
SUPS,P0,TTC,none,200,2,0.025,0.11165048543689318,5,0.0017633438110351562
SUPS,P0,TTC,none,200,3,0.02,0.11165048543689318,4,0.0022857189178466797
SUPS,P0,TTC,none,200,4,0.02,0.11165048543689318,4,0.001708984375
SUPS,P0,TTC,none,200,5,0.025,0.11165048543689318,5,0.0019271373748779297
SUPS,P0,TTC,none,200,6,0.025,0.11165048543689318,5,0.0017576217651367188
SUPS,P0,TTC,none,200,7,0.015,0.11165048543689318,3,0.0016944408416748047
SUPS,P0,TTC,none,200,8,0.045,0.11165048543689318,9,0.0019252300262451172
SUPS,P0,TTC,none,200,9,0.02,0.11165048543689318,4,0.001772165298461914
SUPS,P0,TTC,none,200,10,0.04,0.11165048543689318,8,0.0017900466918945312
SUPS,P0,TTC,none,200,11,0.035,0.11165048543689318,7,0.0015702247619628906
SUPS,P0,TTC,none,200,12,0.015,0.11165048543689318,3,0.0018458366394042969
SUPS,P0,TTC,none,200,13,0.01,0.11165048543689318,2,0.001798868179321289
SUPS,P0,TTC,none,200,14,0.03,0.11165048543689318,6,0.0020062923431396484
SUPS,P0,TTC,none,200,15,0.025,0.11165048543689318,5,0.0021376609802246094
SUPS,P0,TTC,none,200,16,0.025,0.11165048543689318,5,0.001981019973754883
SUPS,P0,TTC,none,200,17,0.02,0.11165048543689318,4,0.0018186569213867188
SUPS,P0,TTC,none,200,18,0.005,0.11165048543689318,1,0.0020422935485839844
SUPS,P0,TTC,none,200,19,0.025,0.11165048543689318,5,0.0018999576568603516
SUPS,P0,TTC,none,200,20,0.02,0.11165048543689318,4,0.0016779899597167969
SUPS,P0,TTC,none,200,21,0.03,0.11165048543689318,6,0.002300739288330078
SUPS,P0,TTC,none,200,22,0.02,0.11165048543689318,4,0.0029494762420654297
SUPS,P0,TTC,none,200,23,0.025,0.11165048543689318,5,0.0016200542449951172
SUPS,P0,TTC,none,200,24,0.005,0.11165048543689318,1,0.0018067359924316406
SUPS,P0,TTC,none,200,25,0.01,0.11165048543689318,2,0.0029985904693603516
SUPS,P0,TTC,none,200,26,0.04,0.11165048543689318,8,0.0018124580383300781
SUPS,P0,TTC,none,200,27,0.02,0.11165048543689318,4,0.0019683837890625
SUPS,P0,TTC,none,200,28,0.03,0.11165048543689318,6,0.0023996829986572266
SUPS,P0,TTC,none,200,29,0.03,0.11165048543689318,6,0.001806497573852539
SUPS,P0,TTC,none,200,30,0.02,0.11165048543689318,4,0.0017769336700439453
SUPS,P0,TTC,none,300,1,0.02666666666666667,0.11165048543689318,8,0.0029420852661132812
SUPS,P0,TTC,none,300,2,0.02666666666666667,0.11165048543689318,8,0.001905202865600586
SUPS,P0,TTC,none,300,3,0.02,0.11165048543689318,6,0.0018625259399414062
SUPS,P0,TTC,none,300,4,0.016666666666666666,0.11165048543689318,5,0.0033495426177978516
SUPS,P0,TTC,none,300,5,0.02,0.11165048543689318,6,0.0018706321716308594
SUPS,P0,TTC,none,300,6,0.023333333333333334,0.11165048543689318,7,0.0020689964294433594
SUPS,P0,TTC,none,300,7,0.023333333333333334,0.11165048543689318,7,0.0033731460571289062
SUPS,P0,TTC,none,300,8,0.03,0.11165048543689318,9,0.0018198490142822266
SUPS,P0,TTC,none,300,9,0.02666666666666667,0.11165048543689318,8,0.0017354488372802734
SUPS,P0,TTC,none,300,10,0.03666666666666667,0.11165048543689318,11,0.0028383731842041016
SUPS,P0,TTC,none,300,11,0.04,0.11165048543689318,12,0.0019328594207763672
SUPS,P0,TTC,none,300,12,0.023333333333333334,0.11165048543689318,7,0.0018606185913085938
SUPS,P0,TTC,none,300,13,0.013333333333333334,0.11165048543689318,4,0.002948284149169922
SUPS,P0,TTC,none,300,14,0.023333333333333334,0.11165048543689318,7,0.0018415451049804688
SUPS,P0,TTC,none,300,15,0.03,0.11165048543689318,9,0.0017249584197998047
SUPS,P0,TTC,none,300,16,0.043333333333333335,0.11165048543689318,13,0.002634763717651367
SUPS,P0,TTC,none,300,17,0.02,0.11165048543689318,6,0.0026192665100097656
SUPS,P0,TTC,none,300,18,0.02666666666666667,0.11165048543689318,8,0.0019369125366210938
SUPS,P0,TTC,none,300,19,0.02,0.11165048543689318,6,0.0017819404602050781
SUPS,P0,TTC,none,300,20,0.02,0.11165048543689318,6,0.0024712085723876953
SUPS,P0,TTC,none,300,21,0.04,0.11165048543689318,12,0.0017969608306884766
SUPS,P0,TTC,none,300,22,0.03666666666666667,0.11165048543689318,11,0.0019221305847167969
SUPS,P0,TTC,none,300,23,0.02666666666666667,0.11165048543689318,8,0.0028772354125976562
SUPS,P0,TTC,none,300,24,0.013333333333333334,0.11165048543689318,4,0.0018992424011230469
SUPS,P0,TTC,none,300,25,0.02666666666666667,0.11165048543689318,8,0.001764535903930664
SUPS,P0,TTC,none,300,26,0.043333333333333335,0.11165048543689318,13,0.0017940998077392578
SUPS,P0,TTC,none,300,27,0.03333333333333333,0.11165048543689318,10,0.002377033233642578
SUPS,P0,TTC,none,300,28,0.03,0.11165048543689318,9,0.0018503665924072266
SUPS,P0,TTC,none,300,29,0.02666666666666667,0.11165048543689318,8,0.001998424530029297
SUPS,P0,TTC,none,300,30,0.016666666666666666,0.11165048543689318,5,0.002598285675048828
SUPS,P0,TTC,none,400,1,0.0225,0.11165048543689318,9,0.0017838478088378906
SUPS,P0,TTC,none,400,2,0.03,0.11165048543689318,12,0.0023822784423828125
SUPS,P0,TTC,none,400,3,0.02,0.11165048543689318,8,0.0023374557495117188
SUPS,P0,TTC,none,400,4,0.0225,0.11165048543689318,9,0.0018503665924072266
SUPS,P0,TTC,none,400,5,0.0175,0.11165048543689318,7,0.002135753631591797
SUPS,P0,TTC,none,400,6,0.0225,0.11165048543689318,9,0.002070903778076172
SUPS,P0,TTC,none,400,7,0.0225,0.11165048543689318,9,0.0021038055419921875
SUPS,P0,TTC,none,400,8,0.0325,0.11165048543689318,13,0.0018994808197021484
SUPS,P0,TTC,none,400,9,0.025,0.11165048543689318,10,0.002022266387939453
SUPS,P0,TTC,none,400,10,0.035,0.11165048543689318,14,0.0018267631530761719
SUPS,P0,TTC,none,400,11,0.0375,0.11165048543689318,15,0.0014302730560302734
SUPS,P0,TTC,none,400,12,0.03,0.11165048543689318,12,0.0014905929565429688
SUPS,P0,TTC,none,400,13,0.01,0.11165048543689318,4,0.002180337905883789
SUPS,P0,TTC,none,400,14,0.02,0.11165048543689318,8,0.0017235279083251953
SUPS,P0,TTC,none,400,15,0.0275,0.11165048543689318,11,0.0017638206481933594
SUPS,P0,TTC,none,400,16,0.035,0.11165048543689318,14,0.0025289058685302734
SUPS,P0,TTC,none,400,17,0.02,0.11165048543689318,8,0.0022325515747070312
SUPS,P0,TTC,none,400,18,0.03,0.11165048543689318,12,0.0018031597137451172
SUPS,P0,TTC,none,400,19,0.0175,0.11165048543689318,7,0.0018458366394042969
SUPS,P0,TTC,none,400,20,0.0225,0.11165048543689318,9,0.0020766258239746094
SUPS,P0,TTC,none,400,21,0.0375,0.11165048543689318,15,0.0019221305847167969
SUPS,P0,TTC,none,400,22,0.0325,0.11165048543689318,13,0.0019974708557128906
SUPS,P0,TTC,none,400,23,0.0275,0.11165048543689318,11,0.0027227401733398438
SUPS,P0,TTC,none,400,24,0.015,0.11165048543689318,6,0.0018246173858642578
SUPS,P0,TTC,none,400,25,0.0225,0.11165048543689318,9,0.0018286705017089844
SUPS,P0,TTC,none,400,26,0.0375,0.11165048543689318,15,0.0023813247680664062
SUPS,P0,TTC,none,400,27,0.0275,0.11165048543689318,11,0.0022263526916503906
SUPS,P0,TTC,none,400,28,0.03,0.11165048543689318,12,0.0014774799346923828
SUPS,P0,TTC,none,400,29,0.025,0.11165048543689318,10,0.0018029212951660156
SUPS,P0,TTC,none,400,30,0.015,0.11165048543689318,6,0.001848459243774414
SUPS,P0,PC,none,50,1,0.14,0.11165048543689318,7,0.0017180442810058594
SUPS,P0,PC,none,50,2,0.24,0.11165048543689318,12,0.0015721321105957031
SUPS,P0,PC,none,50,3,0.1,0.11165048543689318,5,0.0020542144775390625
SUPS,P0,PC,none,50,4,0.16,0.11165048543689318,8,0.0013298988342285156
SUPS,P0,PC,none,50,5,0.2,0.11165048543689318,10,0.0019636154174804688
SUPS,P0,PC,none,50,6,0.12,0.11165048543689318,6,0.0017142295837402344
SUPS,P0,PC,none,50,7,0.14,0.11165048543689318,7,0.0018315315246582031
SUPS,P0,PC,none,50,8,0.2,0.11165048543689318,10,0.0018672943115234375
SUPS,P0,PC,none,50,9,0.22,0.11165048543689318,11,0.0019297599792480469
SUPS,P0,PC,none,50,10,0.16,0.11165048543689318,8,0.002084970474243164
SUPS,P0,PC,none,50,11,0.18,0.11165048543689318,9,0.0018610954284667969
SUPS,P0,PC,none,50,12,0.22,0.11165048543689318,11,0.0018990039825439453
SUPS,P0,PC,none,50,13,0.22,0.11165048543689318,11,0.0017023086547851562
SUPS,P0,PC,none,50,14,0.24,0.11165048543689318,12,0.0024938583374023438
SUPS,P0,PC,none,50,15,0.24,0.11165048543689318,12,0.0022573471069335938
SUPS,P0,PC,none,50,16,0.18,0.11165048543689318,9,0.001794576644897461
SUPS,P0,PC,none,50,17,0.12,0.11165048543689318,6,0.0017206668853759766
SUPS,P0,PC,none,50,18,0.16,0.11165048543689318,8,0.0021920204162597656
SUPS,P0,PC,none,50,19,0.2,0.11165048543689318,10,0.002125263214111328
SUPS,P0,PC,none,50,20,0.22,0.11165048543689318,11,0.0018374919891357422
SUPS,P0,PC,none,50,21,0.2,0.11165048543689318,10,0.0021522045135498047
SUPS,P0,PC,none,50,22,0.26,0.11165048543689318,13,0.0018215179443359375
SUPS,P0,PC,none,50,23,0.12,0.11165048543689318,6,0.0016906261444091797
SUPS,P0,PC,none,50,24,0.2,0.11165048543689318,10,0.001898050308227539
SUPS,P0,PC,none,50,25,0.08,0.11165048543689318,4,0.0018270015716552734
SUPS,P0,PC,none,50,26,0.2,0.11165048543689318,10,0.0017807483673095703
SUPS,P0,PC,none,50,27,0.16,0.11165048543689318,8,0.0016753673553466797
SUPS,P0,PC,none,50,28,0.22,0.11165048543689318,11,0.0016579627990722656
SUPS,P0,PC,none,50,29,0.24,0.11165048543689318,12,0.002094268798828125
SUPS,P0,PC,none,50,30,0.16,0.11165048543689318,8,0.002135038375854492
SUPS,P0,PC,none,100,1,0.12,0.11165048543689318,12,0.0022001266479492188
SUPS,P0,PC,none,100,2,0.22,0.11165048543689318,22,0.001706838607788086
SUPS,P0,PC,none,100,3,0.18,0.11165048543689318,18,0.0017576217651367188
SUPS,P0,PC,none,100,4,0.18,0.11165048543689318,18,0.0016055107116699219
SUPS,P0,PC,none,100,5,0.22,0.11165048543689318,22,0.0019593238830566406
SUPS,P0,PC,none,100,6,0.26,0.11165048543689318,26,0.0018963813781738281
SUPS,P0,PC,none,100,7,0.14,0.11165048543689318,14,0.0018177032470703125
SUPS,P0,PC,none,100,8,0.23,0.11165048543689318,23,0.001918792724609375
SUPS,P0,PC,none,100,9,0.25,0.11165048543689318,25,0.0024421215057373047
SUPS,P0,PC,none,100,10,0.19,0.11165048543689318,19,0.0019488334655761719
SUPS,P0,PC,none,100,11,0.25,0.11165048543689318,25,0.0016090869903564453
SUPS,P0,PC,none,100,12,0.18,0.11165048543689318,18,0.0017020702362060547
SUPS,P0,PC,none,100,13,0.27,0.11165048543689318,27,0.002439737319946289
SUPS,P0,PC,none,100,14,0.24,0.11165048543689318,24,0.0016989707946777344
SUPS,P0,PC,none,100,15,0.27,0.11165048543689318,27,0.0018613338470458984
SUPS,P0,PC,none,100,16,0.23,0.11165048543689318,23,0.002286672592163086
SUPS,P0,PC,none,100,17,0.22,0.11165048543689318,22,0.001775503158569336
SUPS,P0,PC,none,100,18,0.16,0.11165048543689318,16,0.0016391277313232422
SUPS,P0,PC,none,100,19,0.21,0.11165048543689318,21,0.0020127296447753906
SUPS,P0,PC,none,100,20,0.22,0.11165048543689318,22,0.0020923614501953125
SUPS,P0,PC,none,100,21,0.2,0.11165048543689318,20,0.0018665790557861328
SUPS,P0,PC,none,100,22,0.25,0.11165048543689318,25,0.0017821788787841797
SUPS,P0,PC,none,100,23,0.2,0.11165048543689318,20,0.0015823841094970703
SUPS,P0,PC,none,100,24,0.16,0.11165048543689318,16,0.0017268657684326172
SUPS,P0,PC,none,100,25,0.18,0.11165048543689318,18,0.0017952919006347656
SUPS,P0,PC,none,100,26,0.16,0.11165048543689318,16,0.0017216205596923828
SUPS,P0,PC,none,100,27,0.21,0.11165048543689318,21,0.0017554759979248047
SUPS,P0,PC,none,100,28,0.2,0.11165048543689318,20,0.0019500255584716797
SUPS,P0,PC,none,100,29,0.27,0.11165048543689318,27,0.0016531944274902344
SUPS,P0,PC,none,100,30,0.23,0.11165048543689318,23,0.0016171932220458984
SUPS,P0,PC,none,200,1,0.185,0.11165048543689318,37,0.0015959739685058594
SUPS,P0,PC,none,200,2,0.21,0.11165048543689318,42,0.0019621849060058594
SUPS,P0,PC,none,200,3,0.185,0.11165048543689318,37,0.0017046928405761719
SUPS,P0,PC,none,200,4,0.19,0.11165048543689318,38,0.0020754337310791016
SUPS,P0,PC,none,200,5,0.2,0.11165048543689318,40,0.0024857521057128906
SUPS,P0,PC,none,200,6,0.25,0.11165048543689318,50,0.001764059066772461
SUPS,P0,PC,none,200,7,0.19,0.11165048543689318,38,0.002206563949584961
SUPS,P0,PC,none,200,8,0.25,0.11165048543689318,50,0.0029723644256591797
SUPS,P0,PC,none,200,9,0.265,0.11165048543689318,53,0.002146482467651367
SUPS,P0,PC,none,200,10,0.21,0.11165048543689318,42,0.0020432472229003906
SUPS,P0,PC,none,200,11,0.255,0.11165048543689318,51,0.0023500919342041016
SUPS,P0,PC,none,200,12,0.185,0.11165048543689318,37,0.0018448829650878906
SUPS,P0,PC,none,200,13,0.25,0.11165048543689318,50,0.0016798973083496094
SUPS,P0,PC,none,200,14,0.21,0.11165048543689318,42,0.0019462108612060547
SUPS,P0,PC,none,200,15,0.2,0.11165048543689318,40,0.0019795894622802734
SUPS,P0,PC,none,200,16,0.22,0.11165048543689318,44,0.0017156600952148438
SUPS,P0,PC,none,200,17,0.23,0.11165048543689318,46,0.0017006397247314453
SUPS,P0,PC,none,200,18,0.15,0.11165048543689318,30,0.001859903335571289
SUPS,P0,PC,none,200,19,0.21,0.11165048543689318,42,0.001855611801147461
SUPS,P0,PC,none,200,20,0.22,0.11165048543689318,44,0.0018160343170166016
SUPS,P0,PC,none,200,21,0.205,0.11165048543689318,41,0.0015625953674316406
SUPS,P0,PC,none,200,22,0.265,0.11165048543689318,53,0.0015611648559570312
SUPS,P0,PC,none,200,23,0.2,0.11165048543689318,40,0.0017514228820800781
SUPS,P0,PC,none,200,24,0.19,0.11165048543689318,38,0.0017855167388916016
SUPS,P0,PC,none,200,25,0.23,0.11165048543689318,46,0.002547025680541992
SUPS,P0,PC,none,200,26,0.2,0.11165048543689318,40,0.0021648406982421875
SUPS,P0,PC,none,200,27,0.255,0.11165048543689318,51,0.0016791820526123047
SUPS,P0,PC,none,200,28,0.19,0.11165048543689318,38,0.001741647720336914
SUPS,P0,PC,none,200,29,0.22,0.11165048543689318,44,0.001623392105102539
SUPS,P0,PC,none,200,30,0.225,0.11165048543689318,45,0.0020525455474853516
SUPS,P0,PC,none,300,1,0.17,0.11165048543689318,51,0.001825571060180664
SUPS,P0,PC,none,300,2,0.21,0.11165048543689318,63,0.0020825862884521484
SUPS,P0,PC,none,300,3,0.19333333333333333,0.11165048543689318,58,0.0021979808807373047
SUPS,P0,PC,none,300,4,0.19666666666666666,0.11165048543689318,59,0.0018045902252197266
SUPS,P0,PC,none,300,5,0.21666666666666667,0.11165048543689318,65,0.001819610595703125
SUPS,P0,PC,none,300,6,0.24666666666666667,0.11165048543689318,74,0.001585245132446289
SUPS,P0,PC,none,300,7,0.19666666666666666,0.11165048543689318,59,0.0020112991333007812
SUPS,P0,PC,none,300,8,0.22666666666666666,0.11165048543689318,68,0.0021271705627441406
SUPS,P0,PC,none,300,9,0.26666666666666666,0.11165048543689318,80,0.0017597675323486328
SUPS,P0,PC,none,300,10,0.18666666666666668,0.11165048543689318,56,0.0019254684448242188
SUPS,P0,PC,none,300,11,0.23333333333333334,0.11165048543689318,70,0.0017728805541992188
SUPS,P0,PC,none,300,12,0.19666666666666666,0.11165048543689318,59,0.0021491050720214844
SUPS,P0,PC,none,300,13,0.22666666666666666,0.11165048543689318,68,0.001960277557373047
SUPS,P0,PC,none,300,14,0.19,0.11165048543689318,57,0.002544879913330078
SUPS,P0,PC,none,300,15,0.21666666666666667,0.11165048543689318,65,0.001752614974975586
SUPS,P0,PC,none,300,16,0.22,0.11165048543689318,66,0.002111196517944336
SUPS,P0,PC,none,300,17,0.23333333333333334,0.11165048543689318,70,0.0019447803497314453
SUPS,P0,PC,none,300,18,0.15333333333333332,0.11165048543689318,46,0.0017020702362060547
SUPS,P0,PC,none,300,19,0.21333333333333335,0.11165048543689318,64,0.0018765926361083984
SUPS,P0,PC,none,300,20,0.22,0.11165048543689318,66,0.002215147018432617
SUPS,P0,PC,none,300,21,0.20333333333333334,0.11165048543689318,61,0.0017852783203125
SUPS,P0,PC,none,300,22,0.23333333333333334,0.11165048543689318,70,0.0017247200012207031
SUPS,P0,PC,none,300,23,0.22,0.11165048543689318,66,0.002421140670776367
SUPS,P0,PC,none,300,24,0.21333333333333335,0.11165048543689318,64,0.0019345283508300781
SUPS,P0,PC,none,300,25,0.23666666666666666,0.11165048543689318,71,0.0018048286437988281
SUPS,P0,PC,none,300,26,0.2,0.11165048543689318,60,0.0021088123321533203
SUPS,P0,PC,none,300,27,0.24666666666666667,0.11165048543689318,74,0.0019259452819824219
SUPS,P0,PC,none,300,28,0.2,0.11165048543689318,60,0.001771688461303711
SUPS,P0,PC,none,300,29,0.22333333333333333,0.11165048543689318,67,0.0023584365844726562
SUPS,P0,PC,none,300,30,0.2,0.11165048543689318,60,0.0023305416107177734
SUPS,P0,PC,none,400,1,0.18,0.11165048543689318,72,0.0019600391387939453
SUPS,P0,PC,none,400,2,0.2225,0.11165048543689318,89,0.0018222332000732422
SUPS,P0,PC,none,400,3,0.195,0.11165048543689318,78,0.0024919509887695312
SUPS,P0,PC,none,400,4,0.1925,0.11165048543689318,77,0.0018422603607177734
SUPS,P0,PC,none,400,5,0.205,0.11165048543689318,82,0.0017309188842773438
SUPS,P0,PC,none,400,6,0.2425,0.11165048543689318,97,0.001999378204345703
SUPS,P0,PC,none,400,7,0.1975,0.11165048543689318,79,0.00212860107421875
SUPS,P0,PC,none,400,8,0.2275,0.11165048543689318,91,0.0018126964569091797
SUPS,P0,PC,none,400,9,0.26,0.11165048543689318,104,0.0018877983093261719
SUPS,P0,PC,none,400,10,0.185,0.11165048543689318,74,0.0018620491027832031
SUPS,P0,PC,none,400,11,0.2125,0.11165048543689318,85,0.002512693405151367
SUPS,P0,PC,none,400,12,0.1875,0.11165048543689318,75,0.0018222332000732422
SUPS,P0,PC,none,400,13,0.235,0.11165048543689318,94,0.002490997314453125
SUPS,P0,PC,none,400,14,0.2,0.11165048543689318,80,0.0021593570709228516
SUPS,P0,PC,none,400,15,0.215,0.11165048543689318,86,0.0013623237609863281
SUPS,P0,PC,none,400,16,0.21,0.11165048543689318,84,0.0018317699432373047
SUPS,P0,PC,none,400,17,0.2375,0.11165048543689318,95,0.002351045608520508
SUPS,P0,PC,none,400,18,0.1675,0.11165048543689318,67,0.0017731189727783203
SUPS,P0,PC,none,400,19,0.2025,0.11165048543689318,81,0.0017380714416503906
SUPS,P0,PC,none,400,20,0.2025,0.11165048543689318,81,0.002023935317993164
SUPS,P0,PC,none,400,21,0.2075,0.11165048543689318,83,0.0022478103637695312
SUPS,P0,PC,none,400,22,0.235,0.11165048543689318,94,0.0018105506896972656
SUPS,P0,PC,none,400,23,0.2225,0.11165048543689318,89,0.001932382583618164
SUPS,P0,PC,none,400,24,0.215,0.11165048543689318,86,0.0027930736541748047
SUPS,P0,PC,none,400,25,0.24,0.11165048543689318,96,0.0019140243530273438
SUPS,P0,PC,none,400,26,0.21,0.11165048543689318,84,0.0017726421356201172
SUPS,P0,PC,none,400,27,0.2275,0.11165048543689318,91,0.002086162567138672
SUPS,P0,PC,none,400,28,0.1875,0.11165048543689318,75,0.0021638870239257812
SUPS,P0,PC,none,400,29,0.235,0.11165048543689318,94,0.0017931461334228516
SUPS,P0,PC,none,400,30,0.21,0.11165048543689318,84,0.0023822784423828125
